Date,Stock,Price
2024-03-14T00:00:00,VNM,69.5976
2024-03-14T00:00:00,VPB,17.8506
2024-03-14T00:00:00,VRE,25.9
2024-03-13T00:00:00,VN30,1272.28
2024-03-13T00:00:00,ACB,23.226
2024-03-13T00:00:00,FPT,101.0412
2024-03-13T00:00:00,HDB,23.1
2024-03-13T00:00:00,HPG,28.00028
2024-03-13T00:00:00,MBB,23.33484
2024-03-13T00:00:00,MSN,80.9
2024-03-13T00:00:00,MWG,48.55
2024-03-13T00:00:00,POW,11.6
2024-03-13T00:00:00,SHB,11.55
2024-03-13T00:00:00,STB,30.85
2024-03-13T00:00:00,TCB,20.3658
2024-03-13T00:00:00,TPB,18.487
2024-03-13T00:00:00,VHM,42.95
2024-03-13T00:00:00,VIB,21.41496
2024-03-13T00:00:00,VIC,45
2024-03-13T00:00:00,VNM,69.89376
2024-03-13T00:00:00,VPB,18.087975
2024-03-13T00:00:00,VRE,25.9
2024-03-12T00:00:00,VN30,1242.23
2024-03-12T00:00:00,ACB,22.47
2024-03-12T00:00:00,FPT,96.63684
2024-03-12T00:00:00,HDB,22.95
2024-03-12T00:00:00,HPG,27.45482
2024-03-12T00:00:00,MBB,22.60104
2024-03-12T00:00:00,MSN,78.7
2024-03-12T00:00:00,MWG,46.75
2024-03-12T00:00:00,POW,11.5
2024-03-12T00:00:00,SHB,11.3
2024-03-12T00:00:00,STB,30.25
2024-03-12T00:00:00,TCB,19.97788
2024-03-12T00:00:00,TPB,18.0005
2024-03-12T00:00:00,VHM,42.7
2024-03-12T00:00:00,VIB,20.68656
2024-03-12T00:00:00,VIC,44.15
2024-03-12T00:00:00,VNM,69.104
2024-03-12T00:00:00,VPB,17.613225
2024-03-12T00:00:00,VRE,25.2
2024-03-11T00:00:00,VN30,1235.12
2024-03-11T00:00:00,ACB,22.47
2024-03-11T00:00:00,FPT,94.996
2024-03-11T00:00:00,HDB,23.1
2024-03-11T00:00:00,HPG,27.18209
2024-03-11T00:00:00,MBB,22.45428
2024-03-11T00:00:00,MSN,77.5
2024-03-11T00:00:00,MWG,46.4
2024-03-11T00:00:00,POW,11.6
2024-03-11T00:00:00,SHB,11.4
2024-03-11T00:00:00,STB,30.2
2024-03-11T00:00:00,TCB,19.58996
2024-03-11T00:00:00,TPB,18.0005
2024-03-11T00:00:00,VHM,42.55
2024-03-11T00:00:00,VIB,20.68656
2024-03-11T00:00:00,VIC,44.35
2024-03-11T00:00:00,VNM,69.40016
2024-03-11T00:00:00,VPB,17.613225
2024-03-11T00:00:00,VRE,24.5
2024-03-08T00:00:00,VN30,1250.2
2024-03-08T00:00:00,ACB,22.722
2024-03-08T00:00:00,FPT,94.996
2024-03-08T00:00:00,HDB,23
2024-03-08T00:00:00,HPG,27.54573
2024-03-08T00:00:00,MBB,23.09024
2024-03-08T00:00:00,MSN,78.5
2024-03-08T00:00:00,MWG,47.75
2024-03-08T00:00:00,POW,11.7
2024-03-08T00:00:00,SHB,11.7
2024-03-08T00:00:00,STB,30.65
2024-03-08T00:00:00,TCB,19.8809
2024-03-08T00:00:00,TPB,18.0978
2024-03-08T00:00:00,VHM,42.55
2024-03-08T00:00:00,VIB,20.92936
2024-03-08T00:00:00,VIC,44.8
2024-03-08T00:00:00,VNM,69.104
2024-03-08T00:00:00,VPB,18.0405
2024-03-08T00:00:00,VRE,25.4
2024-03-07T00:00:00,VN30,1276.56
2024-03-07T00:00:00,ACB,23.1
2024-03-07T00:00:00,FPT,96.11868
2024-03-07T00:00:00,HDB,23.15
2024-03-07T00:00:00,HPG,28.1821
2024-03-07T00:00:00,MBB,23.87296
2024-03-07T00:00:00,MSN,80.8
2024-03-07T00:00:00,MWG,49
2024-03-07T00:00:00,POW,11.85
2024-03-07T00:00:00,SHB,11.9
2024-03-07T00:00:00,STB,31.3
2024-03-07T00:00:00,TCB,20.65674
2024-03-07T00:00:00,TPB,18.73025
2024-03-07T00:00:00,VHM,43.2
2024-03-07T00:00:00,VIB,21.22072
2024-03-07T00:00:00,VIC,45.6
2024-03-07T00:00:00,VNM,71.0784
2024-03-07T00:00:00,VPB,18.467775
2024-03-07T00:00:00,VRE,26
2024-03-06T00:00:00,VN30,1271.07
2024-03-06T00:00:00,ACB,23.184
2024-03-06T00:00:00,FPT,94.21876
2024-03-06T00:00:00,HDB,23.45
2024-03-06T00:00:00,HPG,28.00028
2024-03-06T00:00:00,MBB,24.06864
2024-03-06T00:00:00,MSN,76.9
2024-03-06T00:00:00,MWG,48.7
2024-03-06T00:00:00,POW,11.9
2024-03-06T00:00:00,SHB,11.8
2024-03-06T00:00:00,STB,31.55
2024-03-06T00:00:00,TCB,20.729475
2024-03-06T00:00:00,TPB,18.6816
2024-03-06T00:00:00,VHM,43.1
2024-03-06T00:00:00,VIB,21.26928
2024-03-06T00:00:00,VIC,45.3
2024-03-06T00:00:00,VNM,70.88096
2024-03-06T00:00:00,VPB,18.4203
2024-03-06T00:00:00,VRE,25.85
2024-03-05T00:00:00,VN30,1280.17
2024-03-05T00:00:00,ACB,23.478
2024-03-05T00:00:00,FPT,95.60052
2024-03-05T00:00:00,HDB,23.5
2024-03-05T00:00:00,HPG,28.318465
2024-03-05T00:00:00,MBB,24.06864
2024-03-05T00:00:00,MSN,75.7
2024-03-05T00:00:00,MWG,50
2024-03-05T00:00:00,POW,11.85
2024-03-05T00:00:00,SHB,11.85
2024-03-05T00:00:00,STB,31.9
2024-03-05T00:00:00,TCB,20.46278
2024-03-05T00:00:00,TPB,18.8762
2024-03-05T00:00:00,VHM,43.65
2024-03-05T00:00:00,VIB,21.46352
2024-03-05T00:00:00,VIC,45.3
2024-03-05T00:00:00,VNM,72.0656
2024-03-05T00:00:00,VPB,18.752625
2024-03-05T00:00:00,VRE,26.7
2024-03-04T00:00:00,VN30,1268.53
2024-03-04T00:00:00,ACB,23.352
2024-03-04T00:00:00,FPT,96.20504
2024-03-04T00:00:00,HDB,23.3
2024-03-04T00:00:00,HPG,28.00028
2024-03-04T00:00:00,MBB,23.67728
2024-03-04T00:00:00,MSN,70.8
2024-03-04T00:00:00,MWG,47.4
2024-03-04T00:00:00,POW,11.85
2024-03-04T00:00:00,SHB,11.85
2024-03-04T00:00:00,STB,31.75
2024-03-04T00:00:00,TCB,20.293065
2024-03-04T00:00:00,TPB,19.0708
2024-03-04T00:00:00,VHM,43.95
2024-03-04T00:00:00,VIB,21.3664
2024-03-04T00:00:00,VIC,45.25
2024-03-04T00:00:00,VNM,71.0784
2024-03-04T00:00:00,VPB,18.6102
2024-03-04T00:00:00,VRE,27
2024-03-01T00:00:00,VN30,1267.07
2024-03-01T00:00:00,ACB,23.352
2024-03-01T00:00:00,FPT,95.68688
2024-03-01T00:00:00,HDB,23.3
2024-03-01T00:00:00,HPG,28.045735
2024-03-01T00:00:00,MBB,23.4816
2024-03-01T00:00:00,MSN,70.5
2024-03-01T00:00:00,MWG,46.6
2024-03-01T00:00:00,POW,11.75
2024-03-01T00:00:00,SHB,11.9
2024-03-01T00:00:00,STB,31.95
2024-03-01T00:00:00,TCB,20.293065
2024-03-01T00:00:00,TPB,19.31405
2024-03-01T00:00:00,VHM,43.95
2024-03-01T00:00:00,VIB,21.26928
2024-03-01T00:00:00,VIC,45.25
2024-03-01T00:00:00,VNM,70.5848
2024-03-01T00:00:00,VPB,18.657675
2024-03-01T00:00:00,VRE,26.65
2024-02-29T00:00:00,VN30,1265.75
2024-02-29T00:00:00,ACB,23.52
2024-02-29T00:00:00,FPT,94.1324
2024-02-29T00:00:00,HDB,23.3
2024-02-29T00:00:00,HPG,28.1821
2024-02-29T00:00:00,MBB,23.62836
2024-02-29T00:00:00,MSN,70.4
2024-02-29T00:00:00,MWG,46.2
2024-02-29T00:00:00,POW,11.65
2024-02-29T00:00:00,SHB,11.8
2024-02-29T00:00:00,STB,31.55
2024-02-29T00:00:00,TCB,20.46278
2024-02-29T00:00:00,TPB,19.31405
2024-02-29T00:00:00,VHM,43.4
2024-02-29T00:00:00,VIB,21.26928
2024-02-29T00:00:00,VIC,45
2024-02-29T00:00:00,VNM,71.0784
2024-02-29T00:00:00,VPB,18.89505
2024-02-29T00:00:00,VRE,26.5
2024-02-28T00:00:00,VN30,1265.35
2024-02-28T00:00:00,ACB,23.52
2024-02-28T00:00:00,FPT,93.7006
2024-02-28T00:00:00,HDB,23.2
2024-02-28T00:00:00,HPG,27.81846
2024-02-28T00:00:00,MBB,23.87296
2024-02-28T00:00:00,MSN,68.3
2024-02-28T00:00:00,MWG,45.3
2024-02-28T00:00:00,POW,11.8
2024-02-28T00:00:00,SHB,11.9
2024-02-28T00:00:00,STB,31.4
2024-02-28T00:00:00,TCB,20.46278
2024-02-28T00:00:00,TPB,19.46
2024-02-28T00:00:00,VHM,44.4
2024-02-28T00:00:00,VIB,21.46352
2024-02-28T00:00:00,VIC,45.6
2024-02-28T00:00:00,VNM,71.27584
2024-02-28T00:00:00,VPB,18.89505
2024-02-28T00:00:00,VRE,27.8
2024-02-27T00:00:00,VN30,1247.91
2024-02-27T00:00:00,ACB,23.184
2024-02-27T00:00:00,FPT,93.18244
2024-02-27T00:00:00,HDB,22.7
2024-02-27T00:00:00,HPG,27.591185
2024-02-27T00:00:00,MBB,23.7262
2024-02-27T00:00:00,MSN,67.6
2024-02-27T00:00:00,MWG,44.75
2024-02-27T00:00:00,POW,11.75
2024-02-27T00:00:00,SHB,11.9
2024-02-27T00:00:00,STB,30.75
2024-02-27T00:00:00,TCB,20.341555
2024-02-27T00:00:00,TPB,18.63295
2024-02-27T00:00:00,VHM,44.2
2024-02-27T00:00:00,VIB,21.31784
2024-02-27T00:00:00,VIC,45.15
2024-02-27T00:00:00,VNM,71.0784
2024-02-27T00:00:00,VPB,18.372825
2024-02-27T00:00:00,VRE,26.4
2024-02-26T00:00:00,VN30,1233.31
2024-02-26T00:00:00,ACB,23.1
2024-02-26T00:00:00,FPT,93.2688
2024-02-26T00:00:00,HDB,22.7
2024-02-26T00:00:00,HPG,26.18208
2024-02-26T00:00:00,MBB,23.4816
2024-02-26T00:00:00,MSN,66.7
2024-02-26T00:00:00,MWG,44.35
2024-02-26T00:00:00,POW,11.55
2024-02-26T00:00:00,SHB,11.75
2024-02-26T00:00:00,STB,30.5
2024-02-26T00:00:00,TCB,19.97788
2024-02-26T00:00:00,TPB,18.63295
2024-02-26T00:00:00,VHM,43.35
2024-02-26T00:00:00,VIB,21.31784
2024-02-26T00:00:00,VIC,44.6
2024-02-26T00:00:00,VNM,70.0912
2024-02-26T00:00:00,VPB,18.277875
2024-02-26T00:00:00,VRE,26
2024-02-23T00:00:00,VN30,1223.09
2024-02-23T00:00:00,ACB,22.932
2024-02-23T00:00:00,FPT,89.72804
2024-02-23T00:00:00,HDB,22.5
2024-02-23T00:00:00,HPG,25.81844
2024-02-23T00:00:00,MBB,23.38376
2024-02-23T00:00:00,MSN,66.7
2024-02-23T00:00:00,MWG,44
2024-02-23T00:00:00,POW,11.5
2024-02-23T00:00:00,SHB,11.85
2024-02-23T00:00:00,STB,30.65
2024-02-23T00:00:00,TCB,19.44449
2024-02-23T00:00:00,TPB,18.5843
2024-02-23T00:00:00,VHM,43.3
2024-02-23T00:00:00,VIB,21.3664
2024-02-23T00:00:00,VIC,45.2
2024-02-23T00:00:00,VNM,70.0912
2024-02-23T00:00:00,VPB,18.51525
2024-02-23T00:00:00,VRE,25.45
2024-02-22T00:00:00,VN30,1239.9
2024-02-22T00:00:00,ACB,23.226
2024-02-22T00:00:00,FPT,90.33256
2024-02-22T00:00:00,HDB,22.9
2024-02-22T00:00:00,HPG,25.954805
2024-02-22T00:00:00,MBB,23.43268
2024-02-22T00:00:00,MSN,68.1
2024-02-22T00:00:00,MWG,45.3
2024-02-22T00:00:00,POW,11.75
2024-02-22T00:00:00,SHB,12.1
2024-02-22T00:00:00,STB,31.05
2024-02-22T00:00:00,TCB,19.54147
2024-02-22T00:00:00,TPB,19.02215
2024-02-22T00:00:00,VHM,44.8
2024-02-22T00:00:00,VIB,21.852
2024-02-22T00:00:00,VIC,47.6
2024-02-22T00:00:00,VNM,70.68352
2024-02-22T00:00:00,VPB,18.70515
2024-02-22T00:00:00,VRE,26.4
2024-02-21T00:00:00,VN30,1242.08
2024-02-21T00:00:00,ACB,23.268
2024-02-21T00:00:00,FPT,91.45524
2024-02-21T00:00:00,HDB,23.5
2024-02-21T00:00:00,HPG,26.18208
2024-02-21T00:00:00,MBB,23.4816
2024-02-21T00:00:00,MSN,68
2024-02-21T00:00:00,MWG,46.1
2024-02-21T00:00:00,POW,11.8
2024-02-21T00:00:00,SHB,11.9
2024-02-21T00:00:00,STB,31.5
2024-02-21T00:00:00,TCB,18.9111
2024-02-21T00:00:00,TPB,18.9735
2024-02-21T00:00:00,VHM,45
2024-02-21T00:00:00,VIB,21.65776
2024-02-21T00:00:00,VIC,47.25
2024-02-21T00:00:00,VNM,70.38736
2024-02-21T00:00:00,VPB,18.752625
2024-02-21T00:00:00,VRE,26
2024-02-20T00:00:00,VN30,1241.65
2024-02-20T00:00:00,ACB,23.142
2024-02-20T00:00:00,FPT,90.07348
2024-02-20T00:00:00,HDB,23.6
2024-02-20T00:00:00,HPG,26.54572
2024-02-20T00:00:00,MBB,23.33484
2024-02-20T00:00:00,MSN,68.8
2024-02-20T00:00:00,MWG,46.8
2024-02-20T00:00:00,POW,11.9
2024-02-20T00:00:00,SHB,11.85
2024-02-20T00:00:00,STB,30.7
2024-02-20T00:00:00,TCB,18.86261
2024-02-20T00:00:00,TPB,18.24375
2024-02-20T00:00:00,VHM,46.15
2024-02-20T00:00:00,VIB,21.56064
2024-02-20T00:00:00,VIC,48.5
2024-02-20T00:00:00,VNM,70.5848
2024-02-20T00:00:00,VPB,18.6102
2024-02-20T00:00:00,VRE,25.5
2024-02-19T00:00:00,VN30,1240.2
2024-02-19T00:00:00,ACB,23.268
2024-02-19T00:00:00,FPT,90.678
2024-02-19T00:00:00,HDB,23.35
2024-02-19T00:00:00,HPG,26.54572
2024-02-19T00:00:00,MBB,23.43268
2024-02-19T00:00:00,MSN,68.9
2024-02-19T00:00:00,MWG,46.8
2024-02-19T00:00:00,POW,12
2024-02-19T00:00:00,SHB,12
2024-02-19T00:00:00,STB,30.7
2024-02-19T00:00:00,TCB,18.86261
2024-02-19T00:00:00,TPB,18.2924
2024-02-19T00:00:00,VHM,45.55
2024-02-19T00:00:00,VIB,21.3664
2024-02-19T00:00:00,VIC,47
2024-02-19T00:00:00,VNM,70.97968
2024-02-19T00:00:00,VPB,18.8001
2024-02-19T00:00:00,VRE,24.05
2024-02-16T00:00:00,VN30,1224.54
2024-02-16T00:00:00,ACB,23.184
2024-02-16T00:00:00,FPT,90.76436
2024-02-16T00:00:00,HDB,23.3
2024-02-16T00:00:00,HPG,26.00026
2024-02-16T00:00:00,MBB,23.4816
2024-02-16T00:00:00,MSN,66.2
2024-02-16T00:00:00,MWG,46.3
2024-02-16T00:00:00,POW,11.5
2024-02-16T00:00:00,SHB,11.9
2024-02-16T00:00:00,STB,30.8
2024-02-16T00:00:00,TCB,18.66865
2024-02-16T00:00:00,TPB,18.3897
2024-02-16T00:00:00,VHM,42.7
2024-02-16T00:00:00,VIB,21.46352
2024-02-16T00:00:00,VIC,43.95
2024-02-16T00:00:00,VNM,69.104
2024-02-16T00:00:00,VPB,18.847575
2024-02-16T00:00:00,VRE,22.5
2024-02-15T00:00:00,VN30,1217.12
2024-02-15T00:00:00,ACB,22.848
2024-02-15T00:00:00,FPT,89.8144
2024-02-15T00:00:00,HDB,23.65
2024-02-15T00:00:00,HPG,26.09117
2024-02-15T00:00:00,MBB,23.62836
2024-02-15T00:00:00,MSN,64.9
2024-02-15T00:00:00,MWG,45.85
2024-02-15T00:00:00,POW,11.4
2024-02-15T00:00:00,SHB,11.9
2024-02-15T00:00:00,STB,31.25
2024-02-15T00:00:00,TCB,18.62016
2024-02-15T00:00:00,TPB,18.34105
2024-02-15T00:00:00,VHM,41.95
2024-02-15T00:00:00,VIB,21.46352
2024-02-15T00:00:00,VIC,42.55
2024-02-15T00:00:00,VNM,66.73472
2024-02-15T00:00:00,VPB,18.8001
2024-02-15T00:00:00,VRE,22
2024-02-07T00:00:00,VN30,1212.7
2024-02-07T00:00:00,ACB,23.52
2024-02-07T00:00:00,FPT,90.59164
2024-02-07T00:00:00,HDB,23.55
2024-02-07T00:00:00,HPG,25.591165
2024-02-07T00:00:00,MBB,22.9924
2024-02-07T00:00:00,MSN,64.9
2024-02-07T00:00:00,MWG,46.6
2024-02-07T00:00:00,POW,11.35
2024-02-07T00:00:00,SHB,11.65
2024-02-07T00:00:00,STB,31.1
2024-02-07T00:00:00,TCB,18.08677
2024-02-07T00:00:00,TPB,18.0005
2024-02-07T00:00:00,VHM,41.8
2024-02-07T00:00:00,VIB,21.07504
2024-02-07T00:00:00,VIC,42.4
2024-02-07T00:00:00,VNM,66.73472
2024-02-07T00:00:00,VPB,18.6102
2024-02-07T00:00:00,VRE,21.9
2024-02-06T00:00:00,VN30,1199.17
2024-02-06T00:00:00,ACB,23.394
2024-02-06T00:00:00,FPT,89.90076
2024-02-06T00:00:00,HDB,23
2024-02-06T00:00:00,HPG,25.500255
2024-02-06T00:00:00,MBB,22.55212
2024-02-06T00:00:00,MSN,64.8
2024-02-06T00:00:00,MWG,47
2024-02-06T00:00:00,POW,11.35
2024-02-06T00:00:00,SHB,11.55
2024-02-06T00:00:00,STB,30.8
2024-02-06T00:00:00,TCB,17.286685
2024-02-06T00:00:00,TPB,17.6113
2024-02-06T00:00:00,VHM,41
2024-02-06T00:00:00,VIB,20.78368
2024-02-06T00:00:00,VIC,42.3
2024-02-06T00:00:00,VNM,66.73472
2024-02-06T00:00:00,VPB,18.32535
2024-02-06T00:00:00,VRE,21.7
2024-02-05T00:00:00,VN30,1197.36
2024-02-05T00:00:00,ACB,23.352
2024-02-05T00:00:00,FPT,89.3826
2024-02-05T00:00:00,HDB,22.65
2024-02-05T00:00:00,HPG,25.4548
2024-02-05T00:00:00,MBB,22.45428
2024-02-05T00:00:00,MSN,64.9
2024-02-05T00:00:00,MWG,47.4
2024-02-05T00:00:00,POW,11.25
2024-02-05T00:00:00,SHB,11.75
2024-02-05T00:00:00,STB,30.6
2024-02-05T00:00:00,TCB,17.21395
2024-02-05T00:00:00,TPB,17.65995
2024-02-05T00:00:00,VHM,41.25
2024-02-05T00:00:00,VIB,20.58944
2024-02-05T00:00:00,VIC,42.2
2024-02-05T00:00:00,VNM,67.1296
2024-02-05T00:00:00,VPB,18.2304
2024-02-05T00:00:00,VRE,21.8
2024-02-02T00:00:00,VN30,1174.76
2024-02-02T00:00:00,ACB,22.05
2024-02-02T00:00:00,FPT,88.0872
2024-02-02T00:00:00,HDB,22.35
2024-02-02T00:00:00,HPG,25.36389
2024-02-02T00:00:00,MBB,21.2802
2024-02-02T00:00:00,MSN,65.4
2024-02-02T00:00:00,MWG,47.4
2024-02-02T00:00:00,POW,11.3
2024-02-02T00:00:00,SHB,11.45
2024-02-02T00:00:00,STB,29.9
2024-02-02T00:00:00,TCB,16.559335
2024-02-02T00:00:00,TPB,17.0275
2024-02-02T00:00:00,VHM,41.2
2024-02-02T00:00:00,VIB,19.6668
2024-02-02T00:00:00,VIC,42.1
2024-02-02T00:00:00,VNM,66.53728
2024-02-02T00:00:00,VPB,17.8506
2024-02-02T00:00:00,VRE,22.3
2024-02-01T00:00:00,VN30,1173.35
2024-02-01T00:00:00,ACB,21.84
2024-02-01T00:00:00,FPT,86.27364
2024-02-01T00:00:00,HDB,21.8
2024-02-01T00:00:00,HPG,25.318435
2024-02-01T00:00:00,MBB,21.42696
2024-02-01T00:00:00,MSN,65.1
2024-02-01T00:00:00,MWG,46.2
2024-02-01T00:00:00,POW,11.35
2024-02-01T00:00:00,SHB,11.6
2024-02-01T00:00:00,STB,29.8
2024-02-01T00:00:00,TCB,16.559335
2024-02-01T00:00:00,TPB,17.36805
2024-02-01T00:00:00,VHM,41.2
2024-02-01T00:00:00,VIB,20.05528
2024-02-01T00:00:00,VIC,42.35
2024-02-01T00:00:00,VNM,66.636
2024-02-01T00:00:00,VPB,18.182925
2024-02-01T00:00:00,VRE,22.65
2024-01-31T00:00:00,VN30,1166.33
2024-01-31T00:00:00,ACB,21.63
2024-01-31T00:00:00,FPT,82.64652
2024-01-31T00:00:00,HDB,21.8
2024-01-31T00:00:00,HPG,25.227525
2024-01-31T00:00:00,MBB,21.2802
2024-01-31T00:00:00,MSN,64.4
2024-01-31T00:00:00,MWG,45
2024-01-31T00:00:00,POW,11.35
2024-01-31T00:00:00,SHB,11.6
2024-01-31T00:00:00,STB,29.9
2024-01-31T00:00:00,TCB,16.753295
2024-01-31T00:00:00,TPB,17.36805
2024-01-31T00:00:00,VHM,41.5
2024-01-31T00:00:00,VIB,20.1524
2024-01-31T00:00:00,VIC,42.5
2024-01-31T00:00:00,VNM,66.1424
2024-01-31T00:00:00,VPB,18.4203
2024-01-31T00:00:00,VRE,22.45
2024-01-30T00:00:00,VN30,1181.71
2024-01-30T00:00:00,ACB,21.798
2024-01-30T00:00:00,FPT,82.56016
2024-01-30T00:00:00,HDB,21.85
2024-01-30T00:00:00,HPG,25.4548
2024-01-30T00:00:00,MBB,21.62264
2024-01-30T00:00:00,MSN,66.1
2024-01-30T00:00:00,MWG,45.4
2024-01-30T00:00:00,POW,11.5
2024-01-30T00:00:00,SHB,12.3
2024-01-30T00:00:00,STB,30.7
2024-01-30T00:00:00,TCB,17.06848
2024-01-30T00:00:00,TPB,17.8059
2024-01-30T00:00:00,VHM,42
2024-01-30T00:00:00,VIB,20.29808
2024-01-30T00:00:00,VIC,42.7
2024-01-30T00:00:00,VNM,66.04368
2024-01-30T00:00:00,VPB,18.70515
2024-01-30T00:00:00,VRE,23.4
2024-01-29T00:00:00,VN30,1179.17
2024-01-29T00:00:00,ACB,21.798
2024-01-29T00:00:00,FPT,82.81924
2024-01-29T00:00:00,HDB,21.4
2024-01-29T00:00:00,HPG,25.4548
2024-01-29T00:00:00,MBB,21.67156
2024-01-29T00:00:00,MSN,65.6
2024-01-29T00:00:00,MWG,44.6
2024-01-29T00:00:00,POW,11.4
2024-01-29T00:00:00,SHB,12.3
2024-01-29T00:00:00,STB,30.35
2024-01-29T00:00:00,TCB,17.092725
2024-01-29T00:00:00,TPB,17.65995
2024-01-29T00:00:00,VHM,41.8
2024-01-29T00:00:00,VIB,20.20096
2024-01-29T00:00:00,VIC,42.65
2024-01-29T00:00:00,VNM,66.1424
2024-01-29T00:00:00,VPB,18.752625
2024-01-29T00:00:00,VRE,23.3
2024-01-26T00:00:00,VN30,1182.82
2024-01-26T00:00:00,ACB,22.092
2024-01-26T00:00:00,FPT,82.81924
2024-01-26T00:00:00,HDB,21.3
2024-01-26T00:00:00,HPG,25.772985
2024-01-26T00:00:00,MBB,21.5248
2024-01-26T00:00:00,MSN,65.8
2024-01-26T00:00:00,MWG,44.9
2024-01-26T00:00:00,POW,11.4
2024-01-26T00:00:00,SHB,12.35
2024-01-26T00:00:00,STB,30.3
2024-01-26T00:00:00,TCB,17.16546
2024-01-26T00:00:00,TPB,17.8059
2024-01-26T00:00:00,VHM,42
2024-01-26T00:00:00,VIB,20.20096
2024-01-26T00:00:00,VIC,42.8
2024-01-26T00:00:00,VNM,66.1424
2024-01-26T00:00:00,VPB,18.752625
2024-01-26T00:00:00,VRE,23.75
2024-01-25T00:00:00,VN30,1177.52
2024-01-25T00:00:00,ACB,21.672
2024-01-25T00:00:00,FPT,82.12836
2024-01-25T00:00:00,HDB,21.05
2024-01-25T00:00:00,HPG,25.682075
2024-01-25T00:00:00,MBB,21.42696
2024-01-25T00:00:00,MSN,66.8
2024-01-25T00:00:00,MWG,45.2
2024-01-25T00:00:00,POW,11.45
2024-01-25T00:00:00,SHB,12.25
2024-01-25T00:00:00,STB,30.5
2024-01-25T00:00:00,TCB,16.9715
2024-01-25T00:00:00,TPB,17.65995
2024-01-25T00:00:00,VHM,42.1
2024-01-25T00:00:00,VIB,20.00672
2024-01-25T00:00:00,VIC,42.8
2024-01-25T00:00:00,VNM,66.04368
2024-01-25T00:00:00,VPB,18.657675
2024-01-25T00:00:00,VRE,23.8
2024-01-24T00:00:00,VN30,1179.45
2024-01-24T00:00:00,ACB,21.672
2024-01-24T00:00:00,FPT,82.042
2024-01-24T00:00:00,HDB,21.15
2024-01-24T00:00:00,HPG,25.682075
2024-01-24T00:00:00,MBB,21.42696
2024-01-24T00:00:00,MSN,66.2
2024-01-24T00:00:00,MWG,44.4
2024-01-24T00:00:00,POW,11.4
2024-01-24T00:00:00,SHB,12.2
2024-01-24T00:00:00,STB,30.75
2024-01-24T00:00:00,TCB,17.092725
2024-01-24T00:00:00,TPB,17.8059
2024-01-24T00:00:00,VHM,42.5
2024-01-24T00:00:00,VIB,20.24952
2024-01-24T00:00:00,VIC,43.15
2024-01-24T00:00:00,VNM,66.43856
2024-01-24T00:00:00,VPB,18.657675
2024-01-24T00:00:00,VRE,23.95
2024-01-23T00:00:00,VN30,1183.85
2024-01-23T00:00:00,ACB,21.882
2024-01-23T00:00:00,FPT,82.56016
2024-01-23T00:00:00,HDB,21
2024-01-23T00:00:00,HPG,25.772985
2024-01-23T00:00:00,MBB,21.47588
2024-01-23T00:00:00,MSN,67.5
2024-01-23T00:00:00,MWG,45.4
2024-01-23T00:00:00,POW,11.45
2024-01-23T00:00:00,SHB,12.1
2024-01-23T00:00:00,STB,30.5
2024-01-23T00:00:00,TCB,17.189705
2024-01-23T00:00:00,TPB,18.0978
2024-01-23T00:00:00,VHM,42.35
2024-01-23T00:00:00,VIB,20.34664
2024-01-23T00:00:00,VIC,43.1
2024-01-23T00:00:00,VNM,66.83344
2024-01-23T00:00:00,VPB,18.70515
2024-01-23T00:00:00,VRE,23.75
2024-01-22T00:00:00,VN30,1189.56
2024-01-22T00:00:00,ACB,22.092
2024-01-22T00:00:00,FPT,83.25104
2024-01-22T00:00:00,HDB,21.2
2024-01-22T00:00:00,HPG,25.72753
2024-01-22T00:00:00,MBB,21.62264
2024-01-22T00:00:00,MSN,67.7
2024-01-22T00:00:00,MWG,46.15
2024-01-22T00:00:00,POW,11.55
2024-01-22T00:00:00,SHB,12.15
2024-01-22T00:00:00,STB,30.25
2024-01-22T00:00:00,TCB,16.947255
2024-01-22T00:00:00,TPB,18.14645
2024-01-22T00:00:00,VHM,43
2024-01-22T00:00:00,VIB,20.49232
2024-01-22T00:00:00,VIC,43.3
2024-01-22T00:00:00,VNM,67.42576
2024-01-22T00:00:00,VPB,18.8001
2024-01-22T00:00:00,VRE,23.9
2024-01-19T00:00:00,VN30,1185.23
2024-01-19T00:00:00,ACB,21.798
2024-01-19T00:00:00,FPT,83.16468
2024-01-19T00:00:00,HDB,20.95
2024-01-19T00:00:00,HPG,25.27298
2024-01-19T00:00:00,MBB,21.57372
2024-01-19T00:00:00,MSN,67.8
2024-01-19T00:00:00,MWG,46.05
2024-01-19T00:00:00,POW,11.55
2024-01-19T00:00:00,SHB,12.15
2024-01-19T00:00:00,STB,30.3
2024-01-19T00:00:00,TCB,16.947255
2024-01-19T00:00:00,TPB,18.0978
2024-01-19T00:00:00,VHM,43.05
2024-01-19T00:00:00,VIB,20.49232
2024-01-19T00:00:00,VIC,43.3
2024-01-19T00:00:00,VNM,67.1296
2024-01-19T00:00:00,VPB,18.70515
2024-01-19T00:00:00,VRE,23.85
2024-01-18T00:00:00,VN30,1173.91
2024-01-18T00:00:00,ACB,21.504
2024-01-18T00:00:00,FPT,82.56016
2024-01-18T00:00:00,HDB,20.8
2024-01-18T00:00:00,HPG,25.136615
2024-01-18T00:00:00,MBB,21.23128
2024-01-18T00:00:00,MSN,66.4
2024-01-18T00:00:00,MWG,45.85
